fips,count_property,count_windfactor1,count_windfactor2,count_windfactor3,count_windfactor4,count_windfactor5,count_windfactor6,count_windfactor7,count_windfactor8,count_windfactor9,count_windfactor10
52052,4550,0,4550,0,0,0,0,0,0,0,0
52053,1592,0,1592,0,0,0,0,0,0,0,0
52054,1486,0,1486,0,0,0,0,0,0,0,0
52056,194,0,194,0,0,0,0,0,0,0,0
52057,5901,0,5901,0,0,0,0,0,0,0,0
52060,6870,0,6870,0,0,0,0,0,0,0,0
52064,1247,0,1247,0,0,0,0,0,0,0,0
52065,1208,0,1208,0,0,0,0,0,0,0,0
52066,205,0,205,0,0,0,0,0,0,0,0
52068,2864,0,2864,0,0,0,0,0,0,0,0
52069,1780,0,1780,0,0,0,0,0,0,0,0
52070,1463,0,1463,0,0,0,0,0,0,0,0
52071,108,0,108,0,0,0,0,0,0,0,0
52072,931,0,931,0,0,0,0,0,0,0,0
52073,1737,0,1737,0,0,0,0,0,0,0,0
52074,677,0,677,0,0,0,0,0,0,0,0
52075,109,0,109,0,0,0,0,0,0,0,0
52076,3418,0,3418,0,0,0,0,0,0,0,0
52077,1016,0,1016,0,0,0,0,0,0,0,0
52078,1108,0,1108,0,0,0,0,0,0,0,0
52079,1411,0,1411,0,0,0,0,0,0,0,0
52101,11378,0,11378,0,0,0,0,0,0,0,0
52132,2133,0,2133,0,0,0,0,0,0,0,0
52133,924,0,924,0,0,0,0,0,0,0,0
52134,729,0,729,0,0,0,0,0,0,0,0
52135,787,0,787,0,0,0,0,0,0,0,0
52136,6428,0,6428,0,0,0,0,0,0,0,0
52140,936,0,936,0,0,0,0,0,0,0,0
52141,2036,0,2036,0,0,0,0,0,0,0,0
52142,1407,0,1407,0,0,0,0,0,0,0,0
52144,1996,0,1996,0,0,0,0,0,0,0,0
52146,2071,0,2071,0,0,0,0,0,0,0,0
52147,1030,0,1030,0,0,0,0,0,0,0,0
52151,2775,0,2775,0,0,0,0,0,0,0,0
52154,1104,0,1104,0,0,0,0,0,0,0,0
52155,2510,0,2510,0,0,0,0,0,0,0,0
52156,1096,0,1096,0,0,0,0,0,0,0,0
52157,2823,0,2823,0,0,0,0,0,0,0,0
52158,342,0,342,0,0,0,0,0,0,0,0
52159,2212,0,2212,0,0,0,0,0,0,0,0
52160,863,0,863,0,0,0,0,0,0,0,0
52161,1584,0,1584,0,0,0,0,0,0,0,0
52162,2374,0,2374,0,0,0,0,0,0,0,0
52163,270,0,270,0,0,0,0,0,0,0,0
52164,310,0,310,0,0,0,0,0,0,0,0
52165,1435,0,1435,0,0,0,0,0,0,0,0
52166,128,0,128,0,0,0,0,0,0,0,0
52168,262,0,262,0,0,0,0,0,0,0,0
52169,623,0,623,0,0,0,0,0,0,0,0
52170,753,0,753,0,0,0,0,0,0,0,0
52171,1356,0,1356,0,0,0,0,0,0,0,0
52172,4401,0,4401,0,0,0,0,0,0,0,0
52175,2692,0,2692,0,0,0,0,0,0,0,0
52201,1719,0,1719,0,0,0,0,0,0,0,0
52202,955,0,955,0,0,0,0,0,0,0,0
52203,1990,0,1990,0,0,0,0,0,0,0,0
52205,6384,0,6384,0,0,0,0,0,0,0,0
52206,1226,0,1226,0,0,0,0,0,0,0,0
52207,935,0,935,0,0,0,0,0,0,0,0
52208,2554,0,2554,0,0,0,0,0,0,0,0
52209,841,0,841,0,0,0,0,0,0,0,0
52210,1025,0,1025,0,0,0,0,0,0,0,0
52211,4215,0,4215,0,0,0,0,0,0,0,0
52212,604,0,604,0,0,0,0,0,0,0,0
52213,3060,0,3060,0,0,0,0,0,0,0,0
52214,3038,0,3038,0,0,0,0,0,0,0,0
52215,2244,0,2244,0,0,0,0,0,0,0,0
52216,1762,0,1762,0,0,0,0,0,0,0,0
52217,1288,0,1288,0,0,0,0,0,0,0,0
52218,2082,0,2082,0,0,0,0,0,0,0,0
52219,114,0,114,0,0,0,0,0,0,0,0
52220,160,0,160,0,0,0,0,0,0,0,0
52221,501,0,501,0,0,0,0,0,0,0,0
52222,1775,0,1775,0,0,0,0,0,0,0,0
52223,1896,0,1896,0,0,0,0,0,0,0,0
52224,2138,0,2138,0,0,0,0,0,0,0,0
52225,896,0,896,0,0,0,0,0,0,0,0
52227,1744,0,1744,0,0,0,0,0,0,0,0
52228,1924,0,1924,0,0,0,0,0,0,0,0
52229,742,0,742,0,0,0,0,0,0,0,0
52231,856,0,856,0,0,0,0,0,0,0,0
52232,457,0,457,0,0,0,0,0,0,0,0
52233,2244,0,2244,0,0,0,0,0,0,0,0
52235,464,0,464,0,0,0,0,0,0,0,0
52236,754,0,754,0,0,0,0,0,0,0,0
52237,1668,0,1668,0,0,0,0,0,0,0,0
52240,11945,0,11945,0,0,0,0,0,0,0,0
52241,5662,0,5662,0,0,0,0,0,0,0,0
52242,72,0,72,0,0,0,0,0,0,0,0
52245,6961,0,6961,0,0,0,0,0,0,0,0
52246,4996,0,4996,0,0,0,0,0,0,0,0
52247,4047,0,4047,0,0,0,0,0,0,0,0
52248,2944,0,2944,0,0,0,0,0,0,0,0
52249,814,0,814,0,0,0,0,0,0,0,0
52251,1022,0,1022,0,0,0,0,0,0,0,0
52252,71,0,71,0,0,0,0,0,0,0,0
52253,2302,0,2302,0,0,0,0,0,0,0,0
52254,1488,0,1488,0,0,0,0,0,0,0,0
52255,1476,0,1476,0,0,0,0,0,0,0,0
52257,273,0,273,0,0,0,0,0,0,0,0
52301,4360,0,4360,0,0,0,0,0,0,0,0
52302,15322,0,15322,0,0,0,0,0,0,0,0
52305,924,0,924,0,0,0,0,0,0,0,0
52306,2201,0,2201,0,0,0,0,0,0,0,0
52307,86,0,86,0,0,0,0,0,0,0,0
52308,129,0,129,0,0,0,0,0,0,0,0
52309,1449,0,1449,0,0,0,0,0,0,0,0
52310,6157,0,6157,0,0,0,0,0,0,0,0
52312,100,0,100,0,0,0,0,0,0,0,0
52313,608,0,608,0,0,0,0,0,0,0,0
52314,3059,0,3059,0,0,0,0,0,0,0,0
52315,744,0,744,0,0,0,0,0,0,0,0
52316,2373,0,2373,0,0,0,0,0,0,0,0
52317,6754,0,6754,0,0,0,0,0,0,0,0
52318,792,0,792,0,0,0,0,0,0,0,0
52320,1902,0,1902,0,0,0,0,0,0,0,0
52321,1004,0,1004,0,0,0,0,0,0,0,0
52322,2423,0,2423,0,0,0,0,0,0,0,0
52323,1564,0,1564,0,0,0,0,0,0,0,0
52324,1807,0,1807,0,0,0,0,0,0,0,0
52325,1229,0,1229,0,0,0,0,0,0,0,0
52326,416,0,416,0,0,0,0,0,0,0,0
52327,3030,0,3030,0,0,0,0,0,0,0,0
52328,1222,0,1222,0,0,0,0,0,0,0,0
52329,1378,0,1378,0,0,0,0,0,0,0,0
52330,724,0,724,0,0,0,0,0,0,0,0
52332,1212,0,1212,0,0,0,0,0,0,0,0
52333,4713,0,4713,0,0,0,0,0,0,0,0
52334,432,0,432,0,0,0,0,0,0,0,0
52335,1337,0,1337,0,0,0,0,0,0,0,0
52336,1938,0,1938,0,0,0,0,0,0,0,0
52337,990,0,990,0,0,0,0,0,0,0,0
52338,2048,0,2048,0,0,0,0,0,0,0,0
52339,3626,0,3626,0,0,0,0,0,0,0,0
52340,2309,0,2309,0,0,0,0,0,0,0,0
52341,763,0,763,0,0,0,0,0,0,0,0
52342,3052,0,3052,0,0,0,0,0,0,0,0
52344,12,0,12,0,0,0,0,0,0,0,0
52345,755,0,755,0,0,0,0,0,0,0,0
52346,808,0,808,0,0,0,0,0,0,0,0
52347,1850,0,1850,0,0,0,0,0,0,0,0
52348,57,0,57,0,0,0,0,0,0,0,0
52349,4551,0,4551,0,0,0,0,0,0,0,0
52351,593,0,593,0,0,0,0,0,0,0,0
52352,2090,0,2090,0,0,0,0,0,0,0,0
52353,7076,0,7076,0,0,0,0,0,0,0,0
52354,371,0,371,0,0,0,0,0,0,0,0
52355,819,0,819,0,0,0,0,0,0,0,0
52356,3120,0,3120,0,0,0,0,0,0,0,0
52358,3009,0,3009,0,0,0,0,0,0,0,0
52359,422,0,422,0,0,0,0,0,0,0,0
52361,4423,0,4423,0,0,0,0,0,0,0,0
52362,1714,0,1714,0,0,0,0,0,0,0,0
52401,1000,0,1000,0,0,0,0,0,0,0,0
52402,13844,0,13844,0,0,0,0,0,0,0,0
52403,9872,0,9872,0,0,0,0,0,0,0,0
52404,13730,0,13730,0,0,0,0,0,0,0,0
52405,9958,0,9958,0,0,0,0,0,0,0,0
52411,3705,0,3705,0,0,0,0,0,0,0,0
52501,22929,0,22929,0,0,0,0,0,0,0,0
52530,1075,0,1075,0,0,0,0,0,0,0,0
52531,8255,0,8255,0,0,0,0,0,0,0,0
52533,2587,0,2587,0,0,0,0,0,0,0,0
52534,203,0,203,0,0,0,0,0,0,0,0
52535,1599,0,1599,0,0,0,0,0,0,0,0
52536,1727,0,1727,0,0,0,0,0,0,0,0
52537,8434,0,8434,0,0,0,0,0,0,0,0
52540,2855,0,2855,0,0,0,0,0,0,0,0
52542,1094,0,1094,0,0,0,0,0,0,0,0
52543,542,0,542,0,0,0,0,0,0,0,0
52544,8159,0,8159,0,0,0,0,0,0,0,0
52548,102,0,102,0,0,0,0,0,0,0,0
52549,1633,0,1633,0,0,0,0,0,0,0,0
52550,1108,0,1108,0,0,0,0,0,0,0,0
52551,1531,0,1531,0,0,0,0,0,0,0,0
52552,1270,0,1270,0,0,0,0,0,0,0,0
52553,2802,0,2802,0,0,0,0,0,0,0,0
52554,1882,0,1882,0,0,0,0,0,0,0,0
52555,828,0,828,0,0,0,0,0,0,0,0
52556,10732,0,10732,0,0,0,0,0,0,0,0
52557,51,0,51,0,0,0,0,0,0,0,0
52560,739,0,739,0,0,0,0,0,0,0,0
52561,1202,0,1202,0,0,0,0,0,0,0,0
52562,52,0,52,0,0,0,0,0,0,0,0
52563,2923,0,2923,0,0,0,0,0,0,0,0
52565,3562,0,3562,0,0,0,0,0,0,0,0
52566,204,0,204,0,0,0,0,0,0,0,0
52567,930,0,930,0,0,0,0,0,0,0,0
52568,78,0,78,0,0,0,0,0,0,0,0
52569,4264,0,4264,0,0,0,0,0,0,0,0
52570,1759,0,1759,0,0,0,0,0,0,0,0
52571,3834,0,3834,0,0,0,0,0,0,0,0
52572,3128,0,3128,0,0,0,0,0,0,0,0
52573,693,0,693,0,0,0,0,0,0,0,0
52574,2149,0,2149,0,0,0,0,0,0,0,0
52576,1253,0,1253,0,0,0,0,0,0,0,0
52577,10433,0,10433,0,0,0,0,0,0,0,0
52580,986,0,986,0,0,0,0,0,0,0,0
52581,969,0,969,0,0,0,0,0,0,0,0
52583,954,0,954,0,0,0,0,0,0,0,0
52584,657,0,657,0,0,0,0,0,0,0,0
52585,1736,0,1736,0,0,0,0,0,0,0,0
52586,1243,0,1243,0,0,0,0,0,0,0,0
52588,420,0,420,0,0,0,0,0,0,0,0
52590,2298,0,2298,0,0,0,0,0,0,0,0
52591,4081,0,4081,0,0,0,0,0,0,0,0
52593,464,0,464,0,0,0,0,0,0,0,0
52594,1231,0,1231,0,0,0,0,0,0,0,0
52595,211,0,211,0,0,0,0,0,0,0,0
52601,17708,0,17708,0,0,0,0,0,0,0,0
52619,1008,0,1008,0,0,0,0,0,0,0,0
52620,1645,0,1645,0,0,0,0,0,0,0,0
52621,1191,0,1191,0,0,0,0,0,0,0,0
52623,1924,0,1924,0,0,0,0,0,0,0,0
52624,220,0,220,0,0,0,0,0,0,0,0
52625,3416,0,3416,0,0,0,0,0,0,0,0
52626,2344,0,2344,0,0,0,0,0,0,0,0
52627,7914,0,7914,0,0,0,0,0,0,0,0
52630,982,0,982,0,0,0,0,0,0,0,0
52631,114,0,114,0,0,0,0,0,0,0,0
52632,8225,0,8225,0,0,0,0,0,0,0,0
52635,1228,0,1228,0,0,0,0,0,0,0,0
52637,2775,0,2775,0,0,0,0,0,0,0,0
52638,439,0,439,0,0,0,0,0,0,0,0
52639,1921,0,1921,0,0,0,0,0,0,0,0
52640,2037,0,2037,0,0,0,0,0,0,0,0
52641,8571,0,8571,0,0,0,0,0,0,0,0
52644,834,0,834,0,0,0,0,0,0,0,0
52645,2807,0,2807,0,0,0,0,0,0,0,0
52646,1598,0,1598,0,0,0,0,0,0,0,0
52647,156,0,156,0,0,0,0,0,0,0,0
52649,1198,0,1198,0,0,0,0,0,0,0,0
52650,1196,0,1196,0,0,0,0,0,0,0,0
52651,1628,0,1628,0,0,0,0,0,0,0,0
52652,58,0,58,0,0,0,0,0,0,0,0
52653,3967,0,3967,0,0,0,0,0,0,0,0
52654,1945,0,1945,0,0,0,0,0,0,0,0
52655,2277,0,2277,0,0,0,0,0,0,0,0
52656,3284,0,3284,0,0,0,0,0,0,0,0
52657,102,0,102,0,0,0,0,0,0,0,0
52658,1786,0,1786,0,0,0,0,0,0,0,0
52659,1858,0,1858,0,0,0,0,0,0,0,0
52660,606,0,606,0,0,0,0,0,0,0,0
52701,73,0,73,0,0,0,0,0,0,0,0
52720,1228,0,1228,0,0,0,0,0,0,0,0
52721,1070,0,1070,0,0,0,0,0,0,0,0
52722,15958,0,15958,0,0,0,0,0,0,0,0
52726,2704,0,2704,0,0,0,0,0,0,0,0
52727,554,0,554,0,0,0,0,0,0,0,0
52728,573,0,573,0,0,0,0,0,0,0,0
52729,1191,0,1191,0,0,0,0,0,0,0,0
52730,2988,0,2988,0,0,0,0,0,0,0,0
52731,1330,0,1330,0,0,0,0,0,0,0,0
52732,14592,0,14592,0,0,0,0,0,0,0,0
52737,232,0,232,0,0,0,0,0,0,0,0
52738,4144,0,4144,0,0,0,0,0,0,0,0
52739,999,0,999,0,0,0,0,0,0,0,0
52742,5322,0,5322,0,0,0,0,0,0,0,0
52745,770,0,770,0,0,0,0,0,0,0,0
52746,922,0,922,0,0,0,0,0,0,0,0
52747,1540,0,1540,0,0,0,0,0,0,0,0
52748,4183,0,4183,0,0,0,0,0,0,0,0
52749,416,0,416,0,0,0,0,0,0,0,0
52750,789,0,789,0,0,0,0,0,0,0,0
52751,1359,0,1359,0,0,0,0,0,0,0,0
52752,248,0,248,0,0,0,0,0,0,0,0
52753,3492,0,3492,0,0,0,0,0,0,0,0
52754,1991,0,1991,0,0,0,0,0,0,0,0
52755,1909,0,1909,0,0,0,0,0,0,0,0
52756,1656,0,1656,0,0,0,0,0,0,0,0
52757,158,0,158,0,0,0,0,0,0,0,0
52758,144,0,144,0,0,0,0,0,0,0,0
52759,57,0,57,0,0,0,0,0,0,0,0
52760,719,0,719,0,0,0,0,0,0,0,0
52761,15080,0,15080,0,0,0,0,0,0,0,0
52765,777,0,777,0,0,0,0,0,0,0,0
52766,1342,0,1342,0,0,0,0,0,0,0,0
52767,294,0,294,0,0,0,0,0,0,0,0
52768,1214,0,1214,0,0,0,0,0,0,0,0
52769,985,0,985,0,0,0,0,0,0,0,0
52771,68,0,68,0,0,0,0,0,0,0,0
52772,4989,0,4989,0,0,0,0,0,0,0,0
52773,1924,0,1924,0,0,0,0,0,0,0,0
52774,121,0,121,0,0,0,0,0,0,0,0
52776,3388,0,3388,0,0,0,0,0,0,0,0
52777,1790,0,1790,0,0,0,0,0,0,0,0
52778,2988,0,2988,0,0,0,0,0,0,0,0
52801,309,0,309,0,0,0,0,0,0,0,0
52802,5139,0,5139,0,0,0,0,0,0,0,0
52803,9098,0,9098,0,0,0,0,0,0,0,0
52804,10265,0,10265,0,0,0,0,0,0,0,0
52806,10229,0,10229,0,0,0,0,0,0,0,0
52807,4982,0,4982,0,0,0,0,0,0,0,0
53001,1343,0,1343,0,0,0,0,0,0,0,0
53002,1691,0,1691,0,0,0,0,0,0,0,0
53003,94,0,94,0,0,0,0,0,0,0,0
53004,1882,0,1882,0,0,0,0,0,0,0,0
53005,7976,0,7976,0,0,0,0,0,0,0,0
53006,1394,0,1394,0,0,0,0,0,0,0,0
53007,802,0,802,0,0,0,0,0,0,0,0
53010,5763,0,5763,0,0,0,0,0,0,0,0
53011,1894,0,1894,0,0,0,0,0,0,0,0
53012,7573,0,7573,0,0,0,0,0,0,0,0
53013,2210,0,2210,0,0,0,0,0,0,0,0
53014,6461,454,6007,0,0,0,0,0,0,0,0
53015,2176,1728,448,0,0,0,0,0,0,0,0
53016,202,0,202,0,0,0,0,0,0,0,0
53017,2519,0,2519,0,0,0,0,0,0,0,0
53018,2951,0,2951,0,0,0,0,0,0,0,0
53019,1576,0,1576,0,0,0,0,0,0,0,0
53020,3651,81,3570,0,0,0,0,0,0,0,0
53021,2417,0,2417,0,0,0,0,0,0,0,0
53022,6261,0,6261,0,0,0,0,0,0,0,0
53023,1371,0,1371,0,0,0,0,0,0,0,0
53024,6642,0,6642,0,0,0,0,0,0,0,0
53027,9407,0,9407,0,0,0,0,0,0,0,0
53029,8167,0,8167,0,0,0,0,0,0,0,0
53031,34,0,34,0,0,0,0,0,0,0,0
53032,2483,0,2483,0,0,0,0,0,0,0,0
53033,2840,0,2840,0,0,0,0,0,0,0,0
53034,1135,0,1135,0,0,0,0,0,0,0,0
53035,1500,0,1500,0,0,0,0,0,0,0,0
53036,1822,0,1822,0,0,0,0,0,0,0,0
53037,3589,0,3589,0,0,0,0,0,0,0,0
53038,2222,0,2222,0,0,0,0,0,0,0,0
53039,3012,0,3012,0,0,0,0,0,0,0,0
53040,4067,0,4067,0,0,0,0,0,0,0,0
53042,4637,4225,412,0,0,0,0,0,0,0,0
53044,1246,0,1246,0,0,0,0,0,0,0,0
53045,7081,0,7081,0,0,0,0,0,0,0,0
53046,527,0,527,0,0,0,0,0,0,0,0
53047,88,0,88,0,0,0,0,0,0,0,0
53048,1635,0,1635,0,0,0,0,0,0,0,0
53049,2471,0,2471,0,0,0,0,0,0,0,0
53050,3860,0,3860,0,0,0,0,0,0,0,0
53051,13595,0,13595,0,0,0,0,0,0,0,0
53057,1544,0,1544,0,0,0,0,0,0,0,0
53058,1386,0,1386,0,0,0,0,0,0,0,0
53059,1285,0,1285,0,0,0,0,0,0,0,0
53061,3214,33,3181,0,0,0,0,0,0,0,0
53063,1685,1685,0,0,0,0,0,0,0,0,0
53065,1952,0,1952,0,0,0,0,0,0,0,0
53066,15822,0,15822,0,0,0,0,0,0,0,0
53069,405,0,405,0,0,0,0,0,0,0,0
53070,3177,0,3177,0,0,0,0,0,0,0,0
53072,8579,0,8579,0,0,0,0,0,0,0,0
53073,8060,0,8060,0,0,0,0,0,0,0,0
53074,5246,0,5246,0,0,0,0,0,0,0,0
53075,2262,0,2262,0,0,0,0,0,0,0,0
53076,1980,0,1980,0,0,0,0,0,0,0,0
53078,1243,0,1243,0,0,0,0,0,0,0,0
53079,1662,0,1662,0,0,0,0,0,0,0,0
53080,2491,0,2491,0,0,0,0,0,0,0,0
53081,16508,0,16508,0,0,0,0,0,0,0,0
53083,9514,0,9514,0,0,0,0,0,0,0,0
53085,6354,0,6354,0,0,0,0,0,0,0,0
53086,3598,0,3598,0,0,0,0,0,0,0,0
53088,161,0,161,0,0,0,0,0,0,0,0
53089,6985,0,6985,0,0,0,0,0,0,0,0
53090,8073,0,8073,0,0,0,0,0,0,0,0
53091,1168,0,1168,0,0,0,0,0,0,0,0
53092,7250,0,7250,0,0,0,0,0,0,0,0
53093,1372,0,1372,0,0,0,0,0,0,0,0
53094,8885,0,8885,0,0,0,0,0,0,0,0
53095,10293,0,10293,0,0,0,0,0,0,0,0
53097,2767,0,2767,0,0,0,0,0,0,0,0
53098,5851,0,5851,0,0,0,0,0,0,0,0
53099,41,0,41,0,0,0,0,0,0,0,0
53103,1892,0,1892,0,0,0,0,0,0,0,0
53104,2712,0,2712,0,0,0,0,0,0,0,0
53105,13890,0,13890,0,0,0,0,0,0,0,0
53108,1869,0,1869,0,0,0,0,0,0,0,0
53110,5612,0,5612,0,0,0,0,0,0,0,0
53114,1454,0,1454,0,0,0,0,0,0,0,0
53115,8927,0,8927,0,0,0,0,0,0,0,0
53118,3133,0,3133,0,0,0,0,0,0,0,0
53119,2749,0,2749,0,0,0,0,0,0,0,0
53120,5016,0,5016,0,0,0,0,0,0,0,0
53121,10928,0,10928,0,0,0,0,0,0,0,0
53122,2221,0,2221,0,0,0,0,0,0,0,0
53125,2424,0,2424,0,0,0,0,0,0,0,0
53126,3926,0,3926,0,0,0,0,0,0,0,0
53127,99,0,99,0,0,0,0,0,0,0,0
53128,5363,0,5363,0,0,0,0,0,0,0,0
53129,4394,0,4394,0,0,0,0,0,0,0,0
53130,2421,0,2421,0,0,0,0,0,0,0,0
53132,10554,0,10554,0,0,0,0,0,0,0,0
53137,1393,0,1393,0,0,0,0,0,0,0,0
53139,2044,0,2044,0,0,0,0,0,0,0,0
53140,8714,0,8714,0,0,0,0,0,0,0,0
53142,11186,0,11186,0,0,0,0,0,0,0,0
53143,7478,0,7478,0,0,0,0,0,0,0,0
53144,7749,0,7749,0,0,0,0,0,0,0,0
53146,3429,0,3429,0,0,0,0,0,0,0,0
53147,11399,0,11399,0,0,0,0,0,0,0,0
53149,8195,0,8195,0,0,0,0,0,0,0,0
53150,9481,0,9481,0,0,0,0,0,0,0,0
53151,10233,0,10233,0,0,0,0,0,0,0,0
53153,1065,0,1065,0,0,0,0,0,0,0,0
53154,10105,0,10105,0,0,0,0,0,0,0,0
53156,1971,0,1971,0,0,0,0,0,0,0,0
53157,42,0,42,0,0,0,0,0,0,0,0
53158,7500,0,7500,0,0,0,0,0,0,0,0
53167,175,0,175,0,0,0,0,0,0,0,0
53168,4816,0,4816,0,0,0,0,0,0,0,0
53170,1117,0,1117,0,0,0,0,0,0,0,0
53172,6523,0,6523,0,0,0,0,0,0,0,0
53176,111,0,111,0,0,0,0,0,0,0,0
53177,2934,0,2934,0,0,0,0,0,0,0,0
53178,1625,0,1625,0,0,0,0,0,0,0,0
53179,3308,0,3308,0,0,0,0,0,0,0,0
53181,4470,0,4470,0,0,0,0,0,0,0,0
53182,3453,0,3453,0,0,0,0,0,0,0,0
53183,1174,0,1174,0,0,0,0,0,0,0,0
53184,2145,0,2145,0,0,0,0,0,0,0,0
53185,8529,0,8529,0,0,0,0,0,0,0,0
53186,9474,0,9474,0,0,0,0,0,0,0,0
53188,10782,0,10782,0,0,0,0,0,0,0,0
53189,9324,0,9324,0,0,0,0,0,0,0,0
53190,7252,0,7252,0,0,0,0,0,0,0,0
53191,2352,0,2352,0,0,0,0,0,0,0,0
53192,174,0,174,0,0,0,0,0,0,0,0
53195,60,0,60,0,0,0,0,0,0,0,0
53202,2163,0,2163,0,0,0,0,0,0,0,0
53203,180,0,180,0,0,0,0,0,0,0,0
53204,7626,0,7626,0,0,0,0,0,0,0,0
53205,2432,0,2432,0,0,0,0,0,0,0,0
53206,8521,0,8521,0,0,0,0,0,0,0,0
53207,12704,0,12704,0,0,0,0,0,0,0,0
53208,8051,0,8051,0,0,0,0,0,0,0,0
53209,13817,0,13817,0,0,0,0,0,0,0,0
53210,7604,0,7604,0,0,0,0,0,0,0,0
53211,7837,0,7837,0,0,0,0,0,0,0,0
53212,7929,0,7929,0,0,0,0,0,0,0,0
53213,8761,0,8761,0,0,0,0,0,0,0,0
53214,11071,0,11071,0,0,0,0,0,0,0,0
53215,13127,0,13127,0,0,0,0,0,0,0,0
53216,9890,0,9890,0,0,0,0,0,0,0,0
53217,10375,0,10375,0,0,0,0,0,0,0,0
53218,11542,0,11542,0,0,0,0,0,0,0,0
53219,11737,0,11737,0,0,0,0,0,0,0,0
53220,7069,0,7069,0,0,0,0,0,0,0,0
53221,9563,0,9563,0,0,0,0,0,0,0,0
53222,8864,0,8864,0,0,0,0,0,0,0,0
53223,6901,0,6901,0,0,0,0,0,0,0,0
53224,4480,0,4480,0,0,0,0,0,0,0,0
53225,5584,0,5584,0,0,0,0,0,0,0,0
53226,6177,0,6177,0,0,0,0,0,0,0,0
53227,6749,0,6749,0,0,0,0,0,0,0,0
53228,4010,0,4010,0,0,0,0,0,0,0,0
53233,1227,0,1227,0,0,0,0,0,0,0,0
53235,2891,0,2891,0,0,0,0,0,0,0,0
53295,2,0,2,0,0,0,0,0,0,0,0
53402,12943,0,12943,0,0,0,0,0,0,0,0
53403,9693,0,9693,0,0,0,0,0,0,0,0
53404,4829,0,4829,0,0,0,0,0,0,0,0
53405,9672,0,9672,0,0,0,0,0,0,0,0
53406,8525,0,8525,0,0,0,0,0,0,0,0
53501,97,0,97,0,0,0,0,0,0,0,0
53502,2458,0,2458,0,0,0,0,0,0,0,0
53503,2410,0,2410,0,0,0,0,0,0,0,0
53504,2901,0,2901,0,0,0,0,0,0,0,0
53505,316,0,316,0,0,0,0,0,0,0,0
53506,2111,0,2111,0,0,0,0,0,0,0,0
53507,2733,0,2733,0,0,0,0,0,0,0,0
53508,3921,0,3921,0,0,0,0,0,0,0,0
53510,1517,0,1517,0,0,0,0,0,0,0,0
53511,19614,0,19614,0,0,0,0,0,0,0,0
53515,2023,0,2023,0,0,0,0,0,0,0,0
53516,3139,0,3139,0,0,0,0,0,0,0,0
53517,1875,0,1875,0,0,0,0,0,0,0,0
53518,2458,0,2458,0,0,0,0,0,0,0,0
53520,4956,0,4956,0,0,0,0,0,0,0,0
53521,2273,0,2273,0,0,0,0,0,0,0,0
53522,1020,0,1020,0,0,0,0,0,0,0,0
53523,3663,0,3663,0,0,0,0,0,0,0,0
53525,2152,0,2152,0,0,0,0,0,0,0,0
53526,520,0,520,0,0,0,0,0,0,0,0
53527,4742,0,4742,0,0,0,0,0,0,0,0
53528,3238,0,3238,0,0,0,0,0,0,0,0
53529,1606,0,1606,0,0,0,0,0,0,0,0
53530,4910,0,4910,0,0,0,0,0,0,0,0
53531,2890,0,2890,0,0,0,0,0,0,0,0
53532,7140,0,7140,0,0,0,0,0,0,0,0
53533,7059,0,7059,0,0,0,0,0,0,0,0
53534,8304,0,8304,0,0,0,0,0,0,0,0
53536,4201,0,4201,0,0,0,0,0,0,0,0
53537,349,0,349,0,0,0,0,0,0,0,0
53538,9986,0,9986,0,0,0,0,0,0,0,0
53540,74,0,74,0,0,0,0,0,0,0,0
53541,1726,0,1726,0,0,0,0,0,0,0,0
53543,2582,0,2582,0,0,0,0,0,0,0,0
53544,1408,0,1408,0,0,0,0,0,0,0,0
53545,8918,0,8918,0,0,0,0,0,0,0,0
53546,11402,0,11402,0,0,0,0,0,0,0,0
53548,8149,0,8149,0,0,0,0,0,0,0,0
53549,5267,0,5267,0,0,0,0,0,0,0,0
53550,1570,0,1570,0,0,0,0,0,0,0,0
53551,4390,0,4390,0,0,0,0,0,0,0,0
53553,463,0,463,0,0,0,0,0,0,0,0
53554,1452,0,1452,0,0,0,0,0,0,0,0
53555,5583,0,5583,0,0,0,0,0,0,0,0
53556,2517,0,2517,0,0,0,0,0,0,0,0
53557,287,0,287,0,0,0,0,0,0,0,0
53558,5041,0,5041,0,0,0,0,0,0,0,0
53559,3453,0,3453,0,0,0,0,0,0,0,0
53560,3093,0,3093,0,0,0,0,0,0,0,0
53561,2270,0,2270,0,0,0,0,0,0,0,0
53562,8508,0,8508,0,0,0,0,0,0,0,0
53563,5459,0,5459,0,0,0,0,0,0,0,0
53565,6811,0,6811,0,0,0,0,0,0,0,0
53566,9125,0,9125,0,0,0,0,0,0,0,0
53569,1567,0,1567,0,0,0,0,0,0,0,0
53570,2839,0,2839,0,0,0,0,0,0,0,0
53571,159,0,159,0,0,0,0,0,0,0,0
53572,6102,0,6102,0,0,0,0,0,0,0,0
53573,4202,0,4202,0,0,0,0,0,0,0,0
53574,2391,0,2391,0,0,0,0,0,0,0,0
53575,6957,0,6957,0,0,0,0,0,0,0,0
53576,1270,0,1270,0,0,0,0,0,0,0,0
53577,1482,0,1482,0,0,0,0,0,0,0,0
53578,3434,0,3434,0,0,0,0,0,0,0,0
53579,1414,0,1414,0,0,0,0,0,0,0,0
53580,692,0,692,0,0,0,0,0,0,0,0
