fips,count_property,count_heatfactor1,count_heatfactor2,count_heatfactor3,count_heatfactor4,count_heatfactor5,count_heatfactor6,count_heatfactor7,count_heatfactor8,count_heatfactor9,count_heatfactor10
57570,50,0,4,46,0,0,0,0,0,0,0
57571,113,0,54,59,0,0,0,0,0,0,0
57572,604,0,214,390,0,0,0,0,0,0,0
57574,626,0,204,422,0,0,0,0,0,0,0
57576,895,0,0,808,87,0,0,0,0,0,0
57577,1307,0,51,1256,0,0,0,0,0,0,0
57579,3716,0,0,3525,191,0,0,0,0,0,0
57580,6037,0,1,5836,200,0,0,0,0,0,0
57584,552,0,0,503,49,0,0,0,0,0,0
57585,2037,0,0,1730,307,0,0,0,0,0,0
57601,2637,0,1203,1434,0,0,0,0,0,0,0
57620,1913,0,872,1041,0,0,0,0,0,0,0
57621,15,0,0,15,0,0,0,0,0,0,0
57622,,0,0,0,0,0,0,0,0,0,0
57623,,0,0,0,0,0,0,0,0,0,0
57625,,0,0,0,0,0,0,0,0,0,0
57626,3727,0,455,3272,0,0,0,0,0,0,0
57630,,0,0,0,0,0,0,0,0,0,0
57631,1149,0,1073,76,0,0,0,0,0,0,0
57632,1645,0,1644,1,0,0,0,0,0,0,0
57633,806,0,75,731,0,0,0,0,0,0,0
57634,470,0,156,314,0,0,0,0,0,0,0
57636,,0,0,0,0,0,0,0,0,0,0
57638,5569,0,3586,1983,0,0,0,0,0,0,0
57639,8,0,4,4,0,0,0,0,0,0,0
57640,1395,0,1003,392,0,0,0,0,0,0,0
57641,2080,0,1134,946,0,0,0,0,0,0,0
57642,2208,0,1749,459,0,0,0,0,0,0,0
57644,2349,0,620,1729,0,0,0,0,0,0,0
57645,1292,0,656,636,0,0,0,0,0,0,0
57646,826,0,826,0,0,0,0,0,0,0,0
57648,2018,0,2000,18,0,0,0,0,0,0,0
57649,2329,0,1122,1207,0,0,0,0,0,0,0
57650,192,0,187,5,0,0,0,0,0,0,0
57651,1126,2,645,479,0,0,0,0,0,0,0
57652,,0,0,0,0,0,0,0,0,0,0
57656,372,0,69,303,0,0,0,0,0,0,0
57657,415,0,315,100,0,0,0,0,0,0,0
57658,295,0,220,75,0,0,0,0,0,0,0
57659,60,0,52,8,0,0,0,0,0,0,0
57660,632,0,193,439,0,0,0,0,0,0,0
57661,,0,0,0,0,0,0,0,0,0,0
57701,15196,0,14984,209,0,0,0,0,0,0,0
57702,15931,3513,12413,3,0,0,0,0,0,0,0
57703,7651,0,6851,800,0,0,0,0,0,0,0
57706,17,0,17,0,0,0,0,0,0,0,0
57714,649,0,616,33,0,0,0,0,0,0,0
57716,760,1,755,2,0,0,0,0,0,0,0
57717,4235,0,24,4186,25,0,0,0,0,0,0
57718,2879,213,2666,0,0,0,0,0,0,0,0
57719,3757,0,2685,1072,0,0,0,0,0,0,0
57720,3275,0,519,2756,0,0,0,0,0,0,0
57722,2552,1,230,2317,3,0,0,0,0,0,0
57724,979,0,132,847,0,0,0,0,0,0,0
57725,388,0,68,320,0,0,0,0,0,0,0
57730,5710,5240,432,32,0,0,0,0,0,0,0
57732,2645,2225,417,0,0,0,0,0,0,0,0
57735,4325,17,747,3305,251,0,0,0,0,0,0
57737,123,0,67,56,0,0,0,0,0,0,0
57738,1033,0,436,597,0,0,0,0,0,0,0
57741,2,0,2,0,0,0,0,0,0,0,0
57744,3627,95,2062,1469,0,0,0,0,0,0,0
57745,2672,2667,0,0,0,0,0,0,0,0,0
57747,6715,76,1912,4627,94,0,0,0,0,0,0
57748,756,0,0,747,9,0,0,0,0,0,0
57750,1592,0,222,1359,11,0,0,0,0,0,0
57751,1122,788,334,0,0,0,0,0,0,0,0
57752,2071,0,1599,472,0,0,0,0,0,0,0
57754,5156,5069,2,0,0,0,0,0,0,0,0
57755,591,0,504,87,0,0,0,0,0,0,0
57756,441,0,361,80,0,0,0,0,0,0,0
57758,1447,0,11,1436,0,0,0,0,0,0,0
57759,414,414,0,0,0,0,0,0,0,0,0
57760,1265,0,36,1229,0,0,0,0,0,0,0
57761,1778,0,440,1338,0,0,0,0,0,0,0
57762,345,0,0,345,0,0,0,0,0,0,0
57763,1207,0,0,1207,0,0,0,0,0,0,0
57764,1398,0,183,1215,0,0,0,0,0,0,0
57766,524,0,4,519,1,0,0,0,0,0,0
57767,509,0,23,486,0,0,0,0,0,0,0
57769,2472,48,2065,359,0,0,0,0,0,0,0
57770,1201,0,327,874,0,0,0,0,0,0,0
57772,2711,0,977,1734,0,0,0,0,0,0,0
57773,157,153,4,0,0,0,0,0,0,0,0
57775,1405,0,11,1393,1,0,0,0,0,0,0
57776,190,0,0,190,0,0,0,0,0,0,0
57779,464,0,161,303,0,0,0,0,0,0,0
57780,1258,0,55,1203,0,0,0,0,0,0,0
57782,279,0,0,279,0,0,0,0,0,0,0
57783,8789,348,3241,5026,0,0,0,0,0,0,0
57785,6693,659,4707,1321,2,0,0,0,0,0,0
57787,1480,0,425,1055,0,0,0,0,0,0,0
57788,564,0,6,558,0,0,0,0,0,0,0
57790,2651,0,330,2308,13,0,0,0,0,0,0
57791,996,0,1,992,3,0,0,0,0,0,0
57792,490,0,43,447,0,0,0,0,0,0,0
57793,1952,16,1341,583,0,0,0,0,0,0,0
57794,294,0,293,1,0,0,0,0,0,0,0
57799,23,0,2,21,0,0,0,0,0,0,0
58001,217,1,216,0,0,0,0,0,0,0,0
58002,50,1,49,0,0,0,0,0,0,0,0
58004,500,21,479,0,0,0,0,0,0,0,0
58005,1047,0,1047,0,0,0,0,0,0,0,0
58006,485,32,453,0,0,0,0,0,0,0,0
58007,366,211,155,0,0,0,0,0,0,0,0
58008,460,0,460,0,0,0,0,0,0,0,0
58009,259,97,162,0,0,0,0,0,0,0,0
58011,851,98,753,0,0,0,0,0,0,0,0
58012,1575,2,1573,0,0,0,0,0,0,0,0
58013,588,1,587,0,0,0,0,0,0,0,0
58015,396,1,395,0,0,0,0,0,0,0,0
58016,487,372,115,0,0,0,0,0,0,0,0
58017,1273,4,1269,0,0,0,0,0,0,0,0
58018,731,1,730,0,0,0,0,0,0,0,0
58021,692,0,692,0,0,0,0,0,0,0,0
58027,1120,0,1120,0,0,0,0,0,0,0,0
58029,334,209,125,0,0,0,0,0,0,0,0
58030,1211,101,1110,0,0,0,0,0,0,0,0
58031,1119,14,1105,0,0,0,0,0,0,0,0
58032,1062,0,1062,0,0,0,0,0,0,0,0
58033,961,1,960,0,0,0,0,0,0,0,0
58035,672,534,138,0,0,0,0,0,0,0,0
58036,674,14,660,0,0,0,0,0,0,0,0
58038,627,88,539,0,0,0,0,0,0,0,0
58040,1016,1,1015,0,0,0,0,0,0,0,0
58041,2400,207,2193,0,0,0,0,0,0,0,0
58042,1027,1,1026,0,0,0,0,0,0,0,0
58043,576,15,561,0,0,0,0,0,0,0,0
58045,2577,924,1653,0,0,0,0,0,0,0,0
58046,1915,1237,678,0,0,0,0,0,0,0,0
58047,3705,2,3703,0,0,0,0,0,0,0,0
58048,915,267,648,0,0,0,0,0,0,0,0
58049,963,10,953,0,0,0,0,0,0,0,0
58051,1663,2,1661,0,0,0,0,0,0,0,0
58052,1146,0,1146,0,0,0,0,0,0,0,0
58053,2260,70,2190,0,0,0,0,0,0,0,0
58054,1922,0,1922,0,0,0,0,0,0,0,0
58056,680,595,85,0,0,0,0,0,0,0,0
58057,410,0,410,0,0,0,0,0,0,0,0
58058,260,1,259,0,0,0,0,0,0,0,0
58059,1607,2,1605,0,0,0,0,0,0,0,0
58060,2130,0,2130,0,0,0,0,0,0,0,0
58061,669,1,668,0,0,0,0,0,0,0,0
58062,345,2,343,0,0,0,0,0,0,0,0
58063,768,69,699,0,0,0,0,0,0,0,0
58064,1213,341,872,0,0,0,0,0,0,0,0
58065,43,13,30,0,0,0,0,0,0,0,0
58067,589,0,589,0,0,0,0,0,0,0,0
58068,644,0,644,0,0,0,0,0,0,0,0
58069,452,1,451,0,0,0,0,0,0,0,0
58071,848,4,844,0,0,0,0,0,0,0,0
58072,2784,523,2261,0,0,0,0,0,0,0,0
58074,7,0,7,0,0,0,0,0,0,0,0
58075,5453,15,5438,0,0,0,0,0,0,0,0
58076,6,0,6,0,0,0,0,0,0,0,0
58077,1277,3,1274,0,0,0,0,0,0,0,0
58078,13826,16,13809,1,0,0,0,0,0,0,0
58079,1130,1,1129,0,0,0,0,0,0,0,0
58081,1422,0,1422,0,0,0,0,0,0,0,0
58102,9572,24,9548,0,0,0,0,0,0,0,0
58103,10687,1,10685,1,0,0,0,0,0,0,0
58104,13904,1,13903,0,0,0,0,0,0,0,0
58105,14,0,14,0,0,0,0,0,0,0,0
58201,12154,241,11913,0,0,0,0,0,0,0,0
58202,36,0,36,0,0,0,0,0,0,0,0
58203,5639,165,5474,0,0,0,0,0,0,0,0
58204,7,0,7,0,0,0,0,0,0,0,0
58205,33,1,32,0,0,0,0,0,0,0,0
58210,963,963,0,0,0,0,0,0,0,0,0
58212,1146,1139,7,0,0,0,0,0,0,0,0
58214,693,458,235,0,0,0,0,0,0,0,0
58216,695,597,98,0,0,0,0,0,0,0,0
58218,1188,875,313,0,0,0,0,0,0,0,0
58219,133,90,43,0,0,0,0,0,0,0,0
58220,2851,2461,390,0,0,0,0,0,0,0,0
58222,733,628,105,0,0,0,0,0,0,0,0
58223,588,492,96,0,0,0,0,0,0,0,0
58224,91,91,0,0,0,0,0,0,0,0,0
58225,2324,365,1959,0,0,0,0,0,0,0,0
58227,1085,1084,1,0,0,0,0,0,0,0,0
58228,1142,269,873,0,0,0,0,0,0,0,0
58229,519,519,0,0,0,0,0,0,0,0,0
58230,1568,1555,13,0,0,0,0,0,0,0,0
58231,694,666,28,0,0,0,0,0,0,0,0
58233,773,242,531,0,0,0,0,0,0,0,0
58235,690,85,605,0,0,0,0,0,0,0,0
58236,79,53,26,0,0,0,0,0,0,0,0
58237,2696,589,2107,0,0,0,0,0,0,0,0
58238,610,380,230,0,0,0,0,0,0,0,0
58239,818,818,0,0,0,0,0,0,0,0,0
58240,1829,1743,86,0,0,0,0,0,0,0,0
58241,555,481,74,0,0,0,0,0,0,0,0
58243,762,613,149,0,0,0,0,0,0,0,0
58244,410,365,45,0,0,0,0,0,0,0,0
58249,4860,4860,0,0,0,0,0,0,0,0,0
58250,541,541,0,0,0,0,0,0,0,0,0
58251,2260,1828,432,0,0,0,0,0,0,0,0
58254,658,658,0,0,0,0,0,0,0,0,0
58255,24,22,0,0,0,0,0,0,0,0,0
58256,1167,77,1090,0,0,0,0,0,0,0,0
58257,1969,967,1002,0,0,0,0,0,0,0,0
58258,390,29,361,0,0,0,0,0,0,0,0
58259,874,874,0,0,0,0,0,0,0,0,0
58260,1240,1240,0,0,0,0,0,0,0,0,0
58261,1339,38,1301,0,0,0,0,0,0,0,0
58262,224,222,2,0,0,0,0,0,0,0,0
58265,1160,974,186,0,0,0,0,0,0,0,0
58266,834,834,0,0,0,0,0,0,0,0,0
58267,2290,1784,506,0,0,0,0,0,0,0,0
58269,765,765,0,0,0,0,0,0,0,0,0
58270,1204,1128,76,0,0,0,0,0,0,0,0
58271,1301,591,710,0,0,0,0,0,0,0,0
58272,593,593,0,0,0,0,0,0,0,0,0
58273,546,332,214,0,0,0,0,0,0,0,0
58274,1490,980,510,0,0,0,0,0,0,0,0
58275,1128,804,324,0,0,0,0,0,0,0,0
58276,1083,455,628,0,0,0,0,0,0,0,0
58277,728,728,0,0,0,0,0,0,0,0,0
58278,1674,600,1074,0,0,0,0,0,0,0,0
58281,940,940,0,0,0,0,0,0,0,0,0
58282,2614,2590,24,0,0,0,0,0,0,0,0
58301,8269,5791,2478,0,0,0,0,0,0,0,0
58310,67,67,0,0,0,0,0,0,0,0,0
58311,838,838,0,0,0,0,0,0,0,0,0
58313,18,18,0,0,0,0,0,0,0,0,0
58316,777,777,0,0,0,0,0,0,0,0,0
58317,743,743,0,0,0,0,0,0,0,0,0
58318,5795,5794,1,0,0,0,0,0,0,0,0
58321,783,783,0,0,0,0,0,0,0,0,0
58323,608,608,0,0,0,0,0,0,0,0,0
58324,1258,1258,0,0,0,0,0,0,0,0,0
58325,816,816,0,0,0,0,0,0,0,0,0
58327,1485,1485,0,0,0,0,0,0,0,0,0
58329,1866,1866,0,0,0,0,0,0,0,0,0
58330,1322,1322,0,0,0,0,0,0,0,0,0
58331,514,514,0,0,0,0,0,0,0,0,0
58332,1439,1244,195,0,0,0,0,0,0,0,0
58335,242,237,5,0,0,0,0,0,0,0,0
58338,583,583,0,0,0,0,0,0,0,0,0
58339,136,136,0,0,0,0,0,0,0,0,0
58341,3315,1000,2315,0,0,0,0,0,0,0,0
58343,351,348,3,0,0,0,0,0,0,0,0
58344,1159,1159,0,0,0,0,0,0,0,0,0
58345,742,742,0,0,0,0,0,0,0,0,0
58346,1088,1088,0,0,0,0,0,0,0,0,0
58348,1585,1446,139,0,0,0,0,0,0,0,0
58351,1015,1008,7,0,0,0,0,0,0,0,0
58352,1998,1998,0,0,0,0,0,0,0,0,0
58353,421,421,0,0,0,0,0,0,0,0,0
58355,391,391,0,0,0,0,0,0,0,0,0
58356,2727,1087,1640,0,0,0,0,0,0,0,0
58357,740,686,54,0,0,0,0,0,0,0,0
58361,707,691,16,0,0,0,0,0,0,0,0
58362,325,325,0,0,0,0,0,0,0,0,0
58363,306,306,0,0,0,0,0,0,0,0,0
58365,1004,1004,0,0,0,0,0,0,0,0,0
58366,1895,1895,0,0,0,0,0,0,0,0,0
58367,1181,1181,0,0,0,0,0,0,0,0,0
58368,4224,3340,884,0,0,0,0,0,0,0,0
58369,900,900,0,0,0,0,0,0,0,0,0
58370,540,534,6,0,0,0,0,0,0,0,0
58372,899,899,0,0,0,0,0,0,0,0,0
58374,1990,1571,419,0,0,0,0,0,0,0,0
58377,1292,1292,0,0,0,0,0,0,0,0,0
58379,68,66,2,0,0,0,0,0,0,0,0
58380,1100,1009,91,0,0,0,0,0,0,0,0
58381,1527,1395,132,0,0,0,0,0,0,0,0
58382,828,828,0,0,0,0,0,0,0,0,0
58384,2867,2823,44,0,0,0,0,0,0,0,0
58385,634,634,0,0,0,0,0,0,0,0,0
58386,709,709,0,0,0,0,0,0,0,0,0
58401,5104,652,4452,0,0,0,0,0,0,0,0
58402,1,0,1,0,0,0,0,0,0,0,0
58405,,0,0,0,0,0,0,0,0,0,0
58413,4115,3823,292,0,0,0,0,0,0,0,0
58415,421,0,421,0,0,0,0,0,0,0,0
58416,995,957,38,0,0,0,0,0,0,0,0
58418,1293,849,444,0,0,0,0,0,0,0,0
58420,1160,472,688,0,0,0,0,0,0,0,0
58421,2216,795,1421,0,0,0,0,0,0,0,0
58422,749,299,450,0,0,0,0,0,0,0,0
58423,535,173,362,0,0,0,0,0,0,0,0
58424,1360,1357,3,0,0,0,0,0,0,0,0
58425,1152,1137,15,0,0,0,0,0,0,0,0
58426,1091,794,297,0,0,0,0,0,0,0,0
58428,716,444,272,0,0,0,0,0,0,0,0
58429,880,654,226,0,0,0,0,0,0,0,0
58430,515,41,474,0,0,0,0,0,0,0,0
58431,529,1,528,0,0,0,0,0,0,0,0
58433,2477,321,2156,0,0,0,0,0,0,0,0
58436,1851,50,1801,0,0,0,0,0,0,0,0
58438,1037,306,731,0,0,0,0,0,0,0,0
58439,1023,364,659,0,0,0,0,0,0,0,0
58440,1315,1306,9,0,0,0,0,0,0,0,0
58441,828,5,823,0,0,0,0,0,0,0,0
58442,1526,1524,2,0,0,0,0,0,0,0,0
58443,449,334,115,0,0,0,0,0,0,0,0
58444,896,249,647,0,0,0,0,0,0,0,0
58445,389,269,120,0,0,0,0,0,0,0,0
58448,761,727,34,0,0,0,0,0,0,0,0
58451,735,345,390,0,0,0,0,0,0,0,0
58452,6,6,0,0,0,0,0,0,0,0,0
58454,1675,1163,512,0,0,0,0,0,0,0,0
58455,1170,585,585,0,0,0,0,0,0,0,0
58456,2060,2059,1,0,0,0,0,0,0,0,0
58458,2088,10,2078,0,0,0,0,0,0,0,0
58460,1536,1492,44,0,0,0,0,0,0,0,0
58461,1157,9,1148,0,0,0,0,0,0,0,0
58463,2139,120,2019,0,0,0,0,0,0,0,0
58464,783,729,54,0,0,0,0,0,0,0,0
58466,1129,21,1108,0,0,0,0,0,0,0,0
58467,2004,1910,94,0,0,0,0,0,0,0,0
58472,1202,20,1182,0,0,0,0,0,0,0,0
58474,2647,16,2631,0,0,0,0,0,0,0,0
58475,699,584,115,0,0,0,0,0,0,0,0
58476,1562,802,760,0,0,0,0,0,0,0,0
58477,747,22,725,0,0,0,0,0,0,0,0
58478,735,355,380,0,0,0,0,0,0,0,0
58479,599,292,307,0,0,0,0,0,0,0,0
58480,840,151,689,0,0,0,0,0,0,0,0
58481,1075,155,920,0,0,0,0,0,0,0,0
58482,929,400,529,0,0,0,0,0,0,0,0
58483,1324,1301,23,0,0,0,0,0,0,0,0
58484,285,216,69,0,0,0,0,0,0,0,0
58486,804,460,344,0,0,0,0,0,0,0,0
58487,975,694,281,0,0,0,0,0,0,0,0
58488,1057,262,795,0,0,0,0,0,0,0,0
58490,789,7,782,0,0,0,0,0,0,0,0
58492,923,634,289,0,0,0,0,0,0,0,0
58494,1996,252,1744,0,0,0,0,0,0,0,0
58495,2694,2444,250,0,0,0,0,0,0,0,0
58496,1919,1862,57,0,0,0,0,0,0,0,0
58497,869,2,867,0,0,0,0,0,0,0,0
58501,10282,0,10282,0,0,0,0,0,0,0,0
58503,14407,5,14401,1,0,0,0,0,0,0,0
58504,11416,15,11399,2,0,0,0,0,0,0,0
58505,3,0,3,0,0,0,0,0,0,0,0
58520,1056,0,1056,0,0,0,0,0,0,0,0
58521,1206,56,1150,0,0,0,0,0,0,0,0
58523,1931,21,1910,0,0,0,0,0,0,0,0
58524,754,299,455,0,0,0,0,0,0,0,0
58528,1394,494,900,0,0,0,0,0,0,0,0
58529,1988,0,1846,142,0,0,0,0,0,0,0
58530,2282,14,2268,0,0,0,0,0,0,0,0
58531,1272,90,1182,0,0,0,0,0,0,0,0
58532,1080,424,656,0,0,0,0,0,0,0,0
58533,1954,0,1954,0,0,0,0,0,0,0,0
58535,1825,15,1810,0,0,0,0,0,0,0,0
58538,2971,124,2788,59,0,0,0,0,0,0,0
58540,3832,88,3744,0,0,0,0,0,0,0,0
58541,1200,6,1194,0,0,0,0,0,0,0,0
58542,1147,52,1095,0,0,0,0,0,0,0,0
58544,1564,441,1123,0,0,0,0,0,0,0,0
58545,2681,217,2464,0,0,0,0,0,0,0,0
58549,998,781,217,0,0,0,0,0,0,0,0
58552,3698,301,3389,8,0,0,0,0,0,0,0
58554,14083,140,13943,0,0,0,0,0,0,0,0
58558,1155,5,1150,0,0,0,0,0,0,0,0
58559,1406,15,1391,0,0,0,0,0,0,0,0
58560,738,56,682,0,0,0,0,0,0,0,0
58561,2247,2086,161,0,0,0,0,0,0,0,0
58562,1609,0,1608,1,0,0,0,0,0,0,0
58563,3541,150,3391,0,0,0,0,0,0,0,0
58564,527,0,512,15,0,0,0,0,0,0,0
58565,451,0,451,0,0,0,0,0,0,0,0
58566,519,17,502,0,0,0,0,0,0,0,0
58568,4373,1,4330,42,0,0,0,0,0,0,0
58569,624,0,581,43,0,0,0,0,0,0,0
58570,3025,31,2986,8,0,0,0,0,0,0,0
58571,934,7,911,16,0,0,0,0,0,0,0
58572,1451,120,1331,0,0,0,0,0,0,0,0
58573,1357,24,1333,0,0,0,0,0,0,0,0
58575,1965,35,1930,0,0,0,0,0,0,0,0
58576,1724,14,1709,1,0,0,0,0,0,0,0
58577,2324,2,2322,0,0,0,0,0,0,0,0
58579,1979,174,1805,0,0,0,0,0,0,0,0
58580,879,4,875,0,0,0,0,0,0,0,0
58581,950,372,578,0,0,0,0,0,0,0,0
58601,16061,3,16058,0,0,0,0,0,0,0,0
58620,702,0,657,45,0,0,0,0,0,0,0
58621,2020,0,1919,101,0,0,0,0,0,0,0
58622,3039,0,3039,0,0,0,0,0,0,0,0
58623,3047,1,2923,123,0,0,0,0,0,0,0
58625,805,0,805,0,0,0,0,0,0,0,0
58626,1353,6,1347,0,0,0,0,0,0,0,0
58627,572,0,568,4,0,0,0,0,0,0,0
58630,1318,0,1318,0,0,0,0,0,0,0,0
58631,2960,57,2903,0,0,0,0,0,0,0,0
58632,344,0,342,2,0,0,0,0,0,0,0
58634,1119,1,1102,16,0,0,0,0,0,0,0
58636,4189,297,3892,0,0,0,0,0,0,0,0
58638,2334,4,2330,0,0,0,0,0,0,0,0
58639,2351,0,2214,137,0,0,0,0,0,0,0
58640,3823,239,3584,0,0,0,0,0,0,0,0
58641,442,0,442,0,0,0,0,0,0,0,0
58642,1323,0,1323,0,0,0,0,0,0,0,0
58643,601,0,66,535,0,0,0,0,0,0,0
58644,86,0,86,0,0,0,0,0,0,0,0
58645,1361,1,1215,145,0,0,0,0,0,0,0
58646,3482,2,3480,0,0,0,0,0,0,0,0
58647,2424,1,2423,0,0,0,0,0,0,0,0
58649,980,0,972,8,0,0,0,0,0,0,0
58650,1692,0,1692,0,0,0,0,0,0,0,0
58651,2738,0,1589,1149,0,0,0,0,0,0,0
58652,2565,3,2562,0,0,0,0,0,0,0,0
58653,1715,0,1682,33,0,0,0,0,0,0,0
58654,1246,1,1091,154,0,0,0,0,0,0,0
58655,905,0,905,0,0,0,0,0,0,0,0
58656,1140,1,1139,0,0,0,0,0,0,0,0
58701,15269,663,14606,0,0,0,0,0,0,0,0
58703,11024,99,10925,0,0,0,0,0,0,0,0
58704,17,2,15,0,0,0,0,0,0,0,0
58705,9,0,9,0,0,0,0,0,0,0,0
58707,4,0,4,0,0,0,0,0,0,0,0
58710,1513,141,1372,0,0,0,0,0,0,0,0
58711,838,837,1,0,0,0,0,0,0,0,0
58712,813,22,791,0,0,0,0,0,0,0,0
58713,204,152,52,0,0,0,0,0,0,0,0
58716,542,286,256,0,0,0,0,0,0,0,0
58718,3525,3102,423,0,0,0,0,0,0,0,0
58721,1538,1538,0,0,0,0,0,0,0,0,0
58722,1525,180,1345,0,0,0,0,0,0,0,0
58723,1584,267,1317,0,0,0,0,0,0,0,0
58725,1067,547,520,0,0,0,0,0,0,0,0
58727,1507,1346,161,0,0,0,0,0,0,0,0
58730,2222,1629,593,0,0,0,0,0,0,0,0
58731,665,103,562,0,0,0,0,0,0,0,0
58733,686,485,201,0,0,0,0,0,0,0,0
58734,1362,1165,197,0,0,0,0,0,0,0,0
58735,1469,1122,347,0,0,0,0,0,0,0,0
58736,1382,95,1287,0,0,0,0,0,0,0,0
58737,933,933,0,0,0,0,0,0,0,0,0
58740,1269,181,1088,0,0,0,0,0,0,0,0
58741,1398,63,1335,0,0,0,0,0,0,0,0
58744,797,57,740,0,0,0,0,0,0,0,0
58746,3499,3463,36,0,0,0,0,0,0,0,0
58748,962,950,12,0,0,0,0,0,0,0,0
58750,1577,832,745,0,0,0,0,0,0,0,0
58752,653,638,15,0,0,0,0,0,0,0,0
58755,689,676,13,0,0,0,0,0,0,0,0
58756,767,559,208,0,0,0,0,0,0,0,0
58757,5565,792,4773,0,0,0,0,0,0,0,0
58758,879,90,789,0,0,0,0,0,0,0,0
58759,1755,1431,324,0,0,0,0,0,0,0,0
58760,1085,869,216,0,0,0,0,0,0,0,0
58761,2284,2206,78,0,0,0,0,0,0,0,0
58762,712,585,127,0,0,0,0,0,0,0,0
58763,4067,424,3643,0,0,0,0,0,0,0,0
58765,1092,913,179,0,0,0,0,0,0,0,0
58768,558,10,548,0,0,0,0,0,0,0,0
58769,1218,1130,88,0,0,0,0,0,0,0,0
58770,2260,333,1927,0,0,0,0,0,0,0,0
58771,1638,1277,361,0,0,0,0,0,0,0,0
58772,487,487,0,0,0,0,0,0,0,0,0
58773,2161,2092,69,0,0,0,0,0,0,0,0
58775,422,71,351,0,0,0,0,0,0,0,0
58776,1058,983,75,0,0,0,0,0,0,0,0
58778,1103,450,653,0,0,0,0,0,0,0,0
58779,1667,1180,487,0,0,0,0,0,0,0,0
58781,1067,317,750,0,0,0,0,0,0,0,0
58782,1219,1219,0,0,0,0,0,0,0,0,0
58783,2184,2182,2,0,0,0,0,0,0,0,0
58784,3918,3685,233,0,0,0,0,0,0,0,0
58785,1117,11,1106,0,0,0,0,0,0,0,0
58787,1084,1020,64,0,0,0,0,0,0,0,0
58788,3666,1643,2023,0,0,0,0,0,0,0,0
58789,1140,698,442,0,0,0,0,0,0,0,0
58790,2023,131,1892,0,0,0,0,0,0,0,0
58792,1125,33,1092,0,0,0,0,0,0,0,0
58793,1501,1492,9,0,0,0,0,0,0,0,0
58794,844,155,689,0,0,0,0,0,0,0,0
58795,1306,1288,18,0,0,0,0,0,0,0,0
58801,18981,10,18481,490,0,0,0,0,0,0,0
58830,2016,740,1276,0,0,0,0,0,0,0,0
58831,3282,0,3262,20,0,0,0,0,0,0,0
58833,673,658,15,0,0,0,0,0,0,0,0
58835,2081,0,2081,0,0,0,0,0,0,0,0
58838,945,0,649,296,0,0,0,0,0,0,0
58843,2533,78,2455,0,0,0,0,0,0,0,0
58844,1166,1005,161,0,0,0,0,0,0,0,0
58845,1755,163,1592,0,0,0,0,0,0,0,0
58847,1033,177,856,0,0,0,0,0,0,0,0
58849,3319,1074,2245,0,0,0,0,0,0,0,0
58852,4159,2613,1546,0,0,0,0,0,0,0,0
58853,367,0,129,238,0,0,0,0,0,0,0
58854,7631,40,7591,0,0,0,0,0,0,0,0
58856,1686,182,1504,0,0,0,0,0,0,0,0
59001,1505,74,1381,49,0,0,0,0,0,0,0
59002,314,0,66,248,0,0,0,0,0,0,0
59003,1524,0,101,796,627,0,0,0,0,0,0
59006,653,0,11,641,1,0,0,0,0,0,0
59007,317,60,230,26,0,0,0,0,0,0,0
59008,801,16,218,567,0,0,0,0,0,0,0
59010,753,0,57,688,8,0,0,0,0,0,0
59011,3448,441,2072,922,0,0,0,0,0,0,0
59012,489,0,19,317,152,0,0,0,0,0,0
59013,118,0,99,19,0,0,0,0,0,0,0
59014,2963,241,835,1845,0,0,0,0,0,0,0
59015,980,0,568,412,0,0,0,0,0,0,0
59016,858,7,450,401,0,0,0,0,0,0,0
59018,872,241,611,0,0,0,0,0,0,0,0
59019,3352,0,1420,1932,0,0,0,0,0,0,0
59020,760,727,0,0,0,0,0,0,0,0,0
59022,779,0,0,717,62,0,0,0,0,0,0
59024,1069,0,36,1015,18,0,0,0,0,0,0
59025,1505,18,214,1096,169,0,0,0,0,0,0
59026,200,0,5,195,0,0,0,0,0,0,0
59027,1173,303,467,283,0,0,0,0,0,0,0
59028,1187,646,499,0,0,0,0,0,0,0,0
59029,823,0,127,696,0,0,0,0,0,0,0
59030,1368,499,706,16,0,0,0,0,0,0,0
59031,363,0,0,307,56,0,0,0,0,0,0
59032,1840,115,979,742,0,0,0,0,0,0,0
59033,166,1,68,97,0,0,0,0,0,0,0
59034,4233,0,24,3880,329,0,0,0,0,0,0
59035,946,71,328,526,6,0,0,0,0,0,0
59036,2049,293,1713,39,0,0,0,0,0,0,0
59037,1576,0,48,1528,0,0,0,0,0,0,0
59038,1942,2,238,1691,11,0,0,0,0,0,0
59039,827,0,9,818,0,0,0,0,0,0,0
59041,1798,0,291,1504,3,0,0,0,0,0,0
59043,632,0,204,393,34,0,0,0,0,0,0
59044,6261,0,179,6081,0,0,0,0,0,0,0
59046,1446,67,356,1023,0,0,0,0,0,0,0
59047,8842,829,5367,2377,0,0,0,0,0,0,0
59050,2322,156,734,1276,5,0,0,0,0,0,0
59052,1427,1059,229,0,0,0,0,0,0,0,0
59053,1200,918,232,0,0,0,0,0,0,0,0
59054,1154,0,84,1068,2,0,0,0,0,0,0
59055,357,94,261,0,0,0,0,0,0,0,0
59057,1018,0,287,731,0,0,0,0,0,0,0
59058,1337,0,26,1287,24,0,0,0,0,0,0
59059,748,0,185,563,0,0,0,0,0,0,0
